user,videogame,rating
B00000K1V7,AW61BVOTLIO0U,2
B00000K1V7,A22YCFK2DRZTIV,5
B00000K1V7,A2ODGENF1S9EQS,3
B00000K10U,A17QKC0GZCKFNB,5
B00000K10U,A33ILQCGNRCTQF,5
B00000K10U,AJKWF4W7QD4NS,5
B00000K10U,A18UBS8CD43BQZ,5
B00000K10U,A36JKJY7BMLPMC,5
B00000K10U,AOISNJJSWT8FB,4
B00000K10U,A3IFNEI9CY4IBE,5
B00000K10U,A3DZ3DSK44WBNU,5
B00000K10U,A3490UVHTGH6TK,5
B00000K10U,A387Y7Z0PYNF0O,5
B00000K10U,A32GARQ84MVVYV,5
B00000K10U,A2E1CVXV4NJ1JE,5
B00000K10U,AX8SWWB9837TA,5
B00000K10U,A14S6E3BNKSEQ8,5
B00000K10U,A31ZE8TIKYFZW0,5
B00000K10U,A25C8JBK8BSNE7,5
B00000K10U,A1JL0IQGD5L0PW,5
B00000K10U,A3EU0FX5OZZ32P,4
B00000K10U,AJB7L67BCGPML,5
B00000K10U,A1PID2MT8MMPAF,5
B00000K10U,A15TIGL6MKUWYU,5
B00000K10U,A6DJ2OV2YAPDX,5
B00000K10U,A13CRK8BPSJGRD,2
B00000K10U,AWFDFLR1DA23A,5
B00000K10U,A3A7MZMD66R813,5
B00000K10U,A1QNWZDS914X16,5
B00000K10U,AJ7EW23XWVOGW,5
B00000K10U,A3BC8YL69NOCUP,3
B00000K10U,A1G85DCTYIR67C,2
B00000K10U,A2MR2JJHECB59H,5
B00000K1XU,A22YCFK2DRZTIV,5
B00000K1XU,A2MB39U8ZXDTEI,3
B00000K1XU,A3BKQ8ZY6KI8PV,5
B00000K1XU,A39BNKQP4B9GNA,4
B00000K1XU,A21RR19N7233DF,3
B00000K1XU,A29W086JICDXXN,5
B00000K1XJ,A3UF9BH6Q94HXP,4
B00000K1XJ,A33F8ZLBK7WWD9,5
B00000K1XF,A3RI3QANEBBPOJ,5
B00000K1XF,A3DSTQMMUWRDQ5,5
B00000K1XF,A2TCG2HV1VJP6V,5
B00000K1XF,AKLU9M2BW4A3N,5
B00000K1XF,A30HKRAWOKLHNP,3
B00000K2GB,A138826JMC0J3T,4
B00000K2GB,A3O4TEAQ3N22HV,5
B00000K2GB,AQRH4TTQD2XCT,1
B00000K2GB,A33ZTUVP1BXCLU,4
B00000K2GB,A1QMA0TMF6EZLS,2
B00000K2G7,A2D0BO44CKDUY7,5
B00000K2G7,A1RS06313BL6WN,4
B00000K2G7,A8T5JIGZ6I2RH,5
B00000K2G7,AQPW72CG27AM4,5
B00000K2G7,ADIOL01IILTJ7,5
B00000K2G7,A1HW3Q7GYHNUE4,5
B00000K2G7,A2Z5B2C339XM0F,5
B00000K2G7,A1PXC18VQJBDEY,5
B00000K2G7,A1YN6THG4D6HFO,5
B00000K2G7,A2IRBQPORMLHMH,5
B00000K2G7,A1H385GQQFLPAW,5
B00000K2G7,A54607T0Q9H8O,5
B00000K2G7,A1EK5AKMGTO8DA,5
B00000K2G7,A2LNS70LN9IRBN,2
B00000K2G7,A38CPXMXVJ5RI2,5
B00000K2G7,A37BVZLHD2MCMV,5
B00000K2G7,AJ18W2I6LQB7X,5
B00000K2G7,A2GNYH6C0NL2CC,5
B00000K2G7,A29X2VE33W2E7O,5
B00000K2G7,A1789JZVEP6Y8S,5
B00000K2G7,A1UOWMQBLCVC8L,5
B00000K2G7,A2COLWADUMIJ2I,4
B00000K2G7,A29TNXQ1GPRHC4,4
B00000K2G7,A1QMP2MIY4OK3X,5
B00000K2G7,A3G4ORG0O7DC19,5
B00000K2G7,A265ZYJ632KUFW,5
B00000K2G7,A3FY3OL0PFJISR,5
B00000K2G7,A2Y9RPRMA0YGCD,5
B00000K2G7,A31ULHBN13BNF0,5
B00000K2G7,A1MGS94AG7NSZL,5
B00000K2G7,A2WGXE8JPTWYUL,5
B00000K2G7,AO60TZF2HZ95K,5
B00000K2G7,A2ALJ2IV6JG5IY,4
B00000K2G7,ABU1VUHDYD8WA,5
B00000K2G7,ANWPSEZ38D2HO,1
B00000K2G7,A330K1NZBFVCO2,5
B00000K2G7,A1JAICBAZ3YHF1,5
B00000K2G7,ABODN4JG9RJ8S,5
B00000K2G7,A39WUWP85ETFYX,4
B00000K2G7,A24HATJ2KF1CYT,1
B00000K2G7,A28DC8N0NBHG9K,3
B00000K2G7,A1KRQ5SCIUYUIJ,4
B00000K2G7,A2W6SI073FIRMA,5
B00000K2G7,A1VOYHBOBS86Z6,4
B00000K2G7,A2QQHIY23PL7H3,5
B00000K2G7,A3IALZAE66C0SZ,3
B00000K2G7,A22IYKCDICK3BI,5
B00000K2G7,A24U1EL8CS6APC,4
B00000K2G7,A2GZ7J2CK5X160,5
B00000K2G7,AQHUZQSML8ACR,5
B00000K2G7,A3B84G93TDJO8F,5
B00000K2G7,A1O2D0073WEM9F,1
B00000K2G7,A38TC59GM2WW1X,5
B00000K2G7,AU39HRSK0LW67,3
B00000K2G7,A24M5B70WIUJC8,3
B00000K2G7,A2ZMQFVWDG2ZN2,5
B00000K2G7,AHB1342XP7IEU,5
B00000K2G7,A3503EMYZS6JZW,5
B00000K2G7,A1ZJ80VOY37SEV,5
B00000K2G7,A1UY353AS1B4,4
B00000K2G7,A2E0VQUV740CZ3,5
B00000K2G7,AKS7KFRF9DYNA,3
B00000K2G7,A27LRNCWD160B4,5
B00000K2G7,A14S6E3BNKSEQ8,5
B00000K2G7,A1H9SWNKX6N260,5
B00000K2G7,A3TKSTMX03YBQF,3
B00000K2G7,A2B55ZXJ3W0NOJ,5
B00000K2G7,A3CYIPLD9090ZK,5
B00000K1VK,AMKMQ78UHE7YN,5
B00000K1VK,A2HH9TP421NYMF,5
B00000K1VK,A20IMXJ3HC5J36,5
B00000K1VK,A3PZ0R0WESEZ34,5
B00000K1VK,A11KADEZI3EDRZ,5
B00000K1VK,A1I7CQHZYG98A3,5
B00000K1VK,A4OD2JB7TNX5,5
B00000K1VK,A1ZOGXM30B65FU,5
B00000K1VK,A3D387UE60S7U0,3
B00000K1VK,A36Q3TH1YAX1CO,1
B00000K1VK,A34OGBRCZCD3C5,5
B00000K1VK,A2I7T62C2CO0AG,5
B00000K1VK,A1WAHKRZCDHKX5,5
B00000K1VK,ATPT1K36VEZT6,1
B00000K1VK,A1MF0LX932Y4H8,5
B00000K1VK,AZ4HUDUTBYMK7,5
B00000K1VK,A18OT778I38QQZ,4
B00000K1VK,A2M7E9QIHSW8CM,4
B00000K1VK,A3G54H1VIT30CA,5
B00000K1VK,A3QUDVW9PMVROL,5
B00000K1VK,A38PA28BC2SPD5,5
B00000K1VK,A29LTDGSQ6ZPUZ,1
B00000K1VK,A2MIYYQ54ZHP1A,5
B00000K1VK,A2CZ3KHC4VDV6M,5
B00000K1VK,A2XIJG9EJFW1U7,5
B00000K1VK,A1LGFG5ZLQP03C,5
B00000K1VK,A1RVHELIM7O6XD,1
B00000K1VK,A18MMME07XZLYO,5
B00000K1VK,A1FJQVFODW0VPM,5
B00000K1VK,A2C0GA4YS3408W,5
B00000K1VK,A29N4W2OVES7I9,5
B00000K1VK,A2SJRABJGOUVG3,4
B00000K1VK,A1K3Z9OA8TPR13,5
B00000K1VK,A1XA4IGTTPFVPW,3
B00000K1VK,A37HIBMCIT77M9,5
B00000K1VK,A3TVNHK7FUGLM5,5
B00000K1VK,A1DR6SS3MSGXP2,5
B00000K1VK,A3CH6R4JJ2I2LB,5
B00000K1VK,AUKBUS3TIKEE7,5
B00000K1VK,A3E8TYDY1EEYUB,5
B00000K1VK,A3GZ1LI58E56P5,4
B00000K1VK,AQGSZNA253CQC,5
B00000K1VK,AO6ZEXCL3VU56,4
B00000K1VK,A3NQRG9KX3UF2R,5
B00000K1VK,A1R36B8EO01ITE,5
B00000K1VK,A3Q09F9QA9JG29,5
B00000K1VK,AD4NVE1K5FC7V,4
B00000K1VK,A2TCG2HV1VJP6V,5
B00000K1VK,AHC42YCZZR5LM,5
B00000K1VK,A3GJW1EZICAUF7,5
B00000K1VK,A23Z05FNHTWHY,5
B00000K1VK,AA50ZQDY2TPK5,4
B00000K1VK,A1MEDXUL64YYS8,5
B00000K1VK,A3G64IXTNYBN0C,4
B00000K1VK,A1VQZLKA2C7MG7,1
B00000K1VK,A2FKZAHJPXCRK2,4
B00000K1VK,A173G0GN4479RG,5
B00000K1VK,A2JAUKF8V0DBL0,5
B00000K1VK,A1MX116J4MK94S,5
B00000K1VK,A188SIPN9JC3HE,4
B00000K1V2,A3AHS401W8KACU,2
B00000K1V2,A1PZDMYKGEBGF4,4
B00000K1V2,A38S2OS8FZ39FH,5
B00000K1V2,A2OTX4X3895YXT,1
B00000K1V2,A35T060JMPGMQV,1
B00000K1V2,A3DOD26IQRLIDD,2
B00000K1V2,A1QA8K3LD9K892,2
B00000K1V2,A2AB4H9JQJGJEE,5
B00000K1V2,A2FMH84E80ZZHD,5
B00000K1V2,A5PVH1VF1IDQU,1
B00000K1V2,A2DXTIRVSWS4SY,4
B00000K1V2,A1BW10L4FK3XO0,3
B00000K1V2,A1DSR3HOUR2NA,5
B00000K1V2,A3PVGP99ZTBGV2,3
B00000K1V2,A2O9JI7YBPS532,4
B00000K1V2,A16ZFFYQ98RGX2,3
B00000K2G9,A8BWT7897BYYL,4
B00000K2G9,A2N23YJN24P6MM,5
B00000K2G9,A1ERDXS0QLEVKB,5
B00000K2G9,A2MLALW5JQXQUT,3
B00000K2G9,APMWG53KX0FC7,5
B00000K2G9,AQ27CBOS6Z9BT,5
B00000K2G9,A32TLYZN95C62E,5
B00000K2G9,A3PUCBPK8QBAWX,5
B00000K2G9,AXGTLK96WRLYH,5
B00000K2G9,A58PM7EM7FJ1X,1
B00000K2G9,A2OUKHGJ85XN4U,4
B00000K2G9,A1ZPVW0WXNJ3YZ,5
B00000K2G9,A19AV826HEI1BP,4
B00000K2G9,A3W4D8XOGLWUN5,4
B00000K1VE,A2KG4CXNXJVPTK,4
B00000K1VE,A2AXQTB83VMK4L,5
B00000K1VE,A384OF30QVFDGK,4
B00000K1VE,AIL6C2PSGE0R4,5
B00000K1VE,A2G3UGRB3EZM7L,3
B00000K1VE,A15CSRDJEV3EI7,5
B00000K1VE,A12YZ76O8MEGH4,4
B00000K1VE,A1SN0ISU3VJ9E8,5
B00000K1VE,A3VFMHYS8YV2XH,5
B00000K1VE,A1TPDJ65VLRSGU,1
B00000K1VE,A1BGXA2I56R0LK,5
B00000K1VE,A3L1YBFR8VQFLA,5
B00000K1VE,A35PS1ZTU0B3AG,5
B00000K1VE,A3BUGTWT1RVPIF,5
B00000K1VE,A1AP5OAN34R9R8,5
B00000K1VE,A213TMQJJEGKMY,5
B00000K1VE,A28T3GWEMQLXWI,5
B00000K1VE,AOSNEWHGTHC6S,4
B00000K1VE,A2M92T0339AX7U,5
B00000K1VE,A7SN7Z0KNPDTY,5
B00000K1VE,A1YEOYN7BVGU0F,4
B00000K1VE,AIXRDJOBGUZQ6,5
B00000K1VE,A30OHUPVH9SVJK,5
B00000K1VE,AEVWGYNSOYI3W,5
B00000K1VE,A3V1TA9BVJN68U,5
B00000K1VE,AUNRPDIOQ0XU1,2
B00000K1VE,A3DOBKVBNT658A,5
B00000K1VE,AFR5VAMEUGJD7,4
B00000K1VE,A1HYCXKDIRMXKV,4
B00000K1VE,ACGBAI00YLEBW,4
B00000K1VE,A161ROLACFAEXH,4
B00000K1VE,A1JAICBAZ3YHF1,5
B00000K1VE,A3DBTNIFJYUORW,5
B00000K1VE,ARTUC3N0VGMHP,5
B00000K1VE,A3N4O39JU1974P,5
B00000K1VE,A3PGCMI33A04AZ,4
B00000K1VE,A2OK50A8NBGXXU,5
B00000K1VE,AH5OGQP0S9KSU,5
B00000K1VE,A1W3RCKLCD1E6L,4
B00000K1VE,A2RLQKE9NHSSZB,5
B00000K1VE,A2KGOBE7NRG2Q3,5
B00000K1VE,A2MGXX72PDCHLG,4
B00000K1VE,A1RS6ZNATQ0EBY,5
B00000K1VE,A2582KMXLK2P06,4
B00000K1VE,ANG38OF0X4QFJ,5
B00000K1VE,A1SDNZZ5H1H82V,4
B00000K1VE,A270O2KFBD8K6W,5
B00000K1VE,A2E0S96GDO4ER5,5
B00000K1VE,A2ICW5OUWX2A2V,4
B00000K1VE,A3QH4LTTSKHW7F,5
B00000K1VE,A2N2G2AZKS6057,4
B00000K1VE,A2N1C9JKI2C5XD,5
B00000K1VE,A175380QHONBHK,5
B00000K1VE,A2GBBDNZLYC4A9,5
B00000K1VE,A2Y16XZ2UNJLCE,5
B00000K1VE,A31KL3P9AH2MTJ,4
B00000K1VE,A1GGJB0S7AS00O,4
B00000K1VE,A1V0I1V9DAIUDL,2
B00000K1VE,AS489KHAF882D,5
B00000K1VE,A14O7UQ0IUBZ07,4
B00000K2R4,A2X781VFP7HP1,5
B00000K2R4,A1PN3MK7XIVKBZ,3
B00000K2R4,AK27MYVNBJXZT,5
B00000K2R4,AGKFOZMAEA99,1
B00000K2R4,A33XVSBZ7EGON5,5
B00000K2R4,A118C7UD4NXBN1,5
B00000K2R4,A2IX40YFAPW8C2,5
B00000K2R4,A1WL230B3UD6TM,5
B00000K2R4,A3DY8S19JB5JM,5
B00000K2R4,A1VGONWI6NJJQT,5
B00000K1VE,A3TJKN5462AZJZ,5
B00000K1VE,A3BE6JFLJHLB69,4
B00000K1VE,A1P1MEFKYP81L7,5
B00000K1VE,A1L2U1D24064GA,3
B00000K1VE,A3STSFO3HK4BJ7,5
B00000K1VE,A1S50LB3ACPIAQ,3
B00000K1VE,AGOZ1XYOZ0III,4
B00000K2R4,A2RWLQH6FD8P2V,3
B00000K2R4,A3Q29HTA4P8Q04,2
B00000K2R4,A3EA57X0MXE0RD,5
B00000K2R4,A2FKN8FKMGMXIS,2
B00000K2R4,A2PPRAIR4SLCTR,5
B00000K2R4,A343PNZZNYJBSI,5
B00000K2R4,AMG4A04FQM747,5
B00000K2R4,A5ZR4NGKJ6QCU,5
B00000K2R4,A3CTXCGI6KA0TZ,5
B00000K2R4,AMQB7AV32LWA0,4
B00000K2R4,A1GJ162O7AH7FC,5
B00000K2R4,AOEA22AISG0AX,5
B00000K2R4,A29QRWMS33GVQD,4
B00000K2R4,A34XXQRKFDQB74,5
B00000K2R4,A3J9Z9EMLDC9H7,5
B00000K2R4,A2VB0M6QXYL08B,1
B00000K2R4,A1A79U27UPU1AU,5
B00000K2R4,A3JZZRS096TEO0,5
B00000K2R4,A2UINGY5YLPZN6,5
B00000K2R4,A2S3TQOI3FL4JU,3
B00000K2R4,A3EHT2OKZWNAU0,1
B00000K2R4,A3S0F30BXM53JH,5
B00000K2R4,A2D8Q7ISVT9NMQ,5
B00000K2R4,A449RY36X5YJL,3
B00000K2R4,A2ECSCF8ZTEICJ,5
B00000K2R4,AK8ROXRQ3Q572,2
B00000K2R4,A2VZSWFUSUNAQ6,5
B00000K2R4,A1D52PICWTV8DD,1
B00000K2R4,A38DF2M0272QP0,5
B00000K2R4,A2J5GLH0PZ4O6R,5
B00000K2R4,A11IW0JRXE2E23,1
B00000K2R4,A2KJLFS4CD488H,3
B00000K2R4,A35291OYOSLW3K,5
B00000K2R4,ADK39YJ6KNTE5,5
B00000K2R4,AKE36WWTV0WNE,5
B00000K2R4,A1FTOIUMF0C90D,4
B00000K2R4,A2AWITS66IW8UN,5
B00000K2R4,A2DMT6VJ71HD4Z,5
B00000K2R4,A211FY5QZO6YOU,1
B00000K2R4,A1L1F2UZ5YHCLK,5
B00000K2RA,A2HWZMKL9DHURQ,5
B00000K2GJ,A1MNRU2BC412EL,1
B00000K2GJ,A1H5A59UN29TRP,3
B00000K2R7,A99STNIB87P8F,5
B00000K2R7,A3O19HBWE10FFJ,1
B00000K2R7,A3G91O3NHCOMBG,3
B00000K2R7,AC6JFIHZ4DYKX,1
B00000K2R7,AYHD2Q3RO3O79,5
B00000K2R7,AW3PPNT2SYLQW,5
B00000K2R7,A1NH23SODPOL49,4
B00000K2R7,A27F3EG66E08GK,4
B00000K2R4,A1L14J3O80LPS8,5
B00000K2R4,A2WXECU99NYBAZ,5
B00000K2R4,A316KSEC51T4I8,4
B00000K2R4,A1LKJSWM0PB55W,4
B00000K2R4,A3IQUEI4W3N700,2
B00000K2R4,A3OC7NEA8A3TN,5
B00000K2R4,A1SLDOX4392CT4,5
B00000K2R4,ARPUTE87HZG2Z,5
B00000K2R4,A1LSBWCQPFOOWA,5
B00000K2R4,AASC3ZQKNNI69,5
B00000K2R4,A86WPDHRKJHBM,5
B00000K2R4,A3REZHFYFMMWH2,4
B00000K2R4,A254N8K05ZWM4C,3
B00000K2R4,A9RPH4NSOFK4R,1
B00000K2R4,A1GGDI7103SEWX,1
B00000K2R4,A2VXCJ4APS1VJR,5
B00000K2R4,A3HTPQNBGP3LMD,1
B00000K2R4,A253OB9RSFCWIT,1
B00000K2R4,A1P0D9UQYCN9WQ,5
B00000K1X1,AQYKQREOR153G,2
B00000K1X1,A1CKG0ZNR0TE3Z,3
B00000K1X1,A1P6FBINQB9NAA,1
B00000K2R4,A33EMIII9J1F7S,5
B00000K2R4,A10SXD94TCUWIH,5
B00000K2R4,AMVI4FZTKCT8F,1
B00000K2R4,A1BOYGMEGA2H4A,5
B00000K2R4,A1TA2634BDQNHD,5
B00000K2R4,A3LYMX1ROH09FH,5
B00000K2R4,A1BPOT4A46JDNR,1
B00000K2R4,AFWV4O6PNGNTP,3
B00000K2R4,A2F286I3TGCLOM,2
B00000K2R4,A1RWJQPDVQRJTL,5
B00000K2R4,A1FTWIQ48HCJTP,5
B00000K2R4,ALGENDGCN8MDT,5
B00000K2R4,A19AK11PIRD153,5
B00000K2R4,A3EE7AJCH628CZ,5
B00000K2R4,A1XA6PJNF37LPM,5
B00000K2R4,A9LKWOYUB1R5R,5
B00000K2R4,AZTV1AARM1I0J,5
B00000K2R4,A125XCFI26E1DI,5
B00000K2R4,A43OZPN5VP4KW,1
B00000K2R4,A1JHZWFOYI8T0U,1
B00000K2R4,A2N1AHCQF8HKF,5
B00000K2R4,A2W0DIFC32GUBQ,3
B00000K2R4,A2F8XZO3VAIQL,4
B00000K2R4,AAF9QMKNDC3MJ,4
B00000K2R4,A1VVHRHT4A5E1S,5
B00000K2R4,A2HVA3QCBZUPJ0,5
B00000K2R4,A29O30XUETGODH,5
B00000K2R4,A1MM0LYEJZCDLD,1
B00000K2R4,A2ZPCX9JXOQSS5,5
B00000K2R4,AKYKBXAEL8F8D,5
B00000K1VA,A2JQU6TAGW2BGE,1
B00000K1VA,A3PGCMI33A04AZ,3
B00000K1VA,A3C8665TYDFN2U,4
B00000K1VA,A2O4432I7HRUBQ,1
B00000K1VA,A7XVZFRTGDJ2Q,1
B00000K1VA,A1N82J06EM7D,3
B00000K1VA,A14QT7NZF9K61B,1
B00000K1VA,AIL6C2PSGE0R4,5
B00000K1VA,A36MFO77RUAKQV,5
B00000K1VA,AKL91RXAF4UM8,5
B00000K2R4,AQ3CBCGZ1TSDA,5
B00000K2R4,AJR2XDRR41SST,5
B00000K2R4,A203GR6N8N2PT3,5
B00000K2R4,A3EUN0LI78Y6V6,4
B00000K2R4,ANSAM4DY715QS,5
B00000K2R4,A2E3EIRV6UADLO,1
B00000K2R4,AQ13AE6GRDT04,5
B00000K2R4,A2XDQT78K7G0Q8,1
B00000K2R4,A2JLB51THPBTU0,5
B00000K2R4,A3D9YWM1J715Q1,5
B00000K1VA,A2RE1PD3PVZTS4,5
B00000K1VA,A3OS2VCK7Z7UOZ,5
B00000K1VA,A3LYVK02RSRMKW,5
B00000K1VA,A1RWU1LXTKFDSQ,5
B00000K1VA,ATB002L94RS62,5
B00000K1VA,APJJW0WC9ZEL2,4
B00000K1VA,A119Q9NFGVOEJZ,5
B00000K1VA,AMIWBRIYJNYBB,1
B00000K1VA,A23TES6O4TOK9X,1
B00000K1VA,A252II7U56EE6K,1
B00000K2R4,A3BEQHZ88Z5QLI,5
B00000K2R4,A2EQAF1ND59VIL,5
B00000K2R4,A16UU0GDEKOTIX,5
B00000K2R4,AGH3IFLRVLU0Z,5
B00000K2R4,A6KX36JFHFAYE,4
B00000K2R4,A1E3C0NOTR9SFT,5
B00000K2R4,A1OC52GMJAND6B,5
B00000K2R4,AKE8DFAKFUKRT,5
B00000K2R4,A1KM06XE57P8U,4
B00000K2R4,ABHSSVP6DVIDL,1
B00000K1VA,A1BGXA2I56R0LK,5
B00000K1VA,A21GLZVNOX39E7,3
B00000K1VA,A3PIX8EN9ZMOLN,5
B00000K1VA,A2MEJPNGUL5DPN,5
B00000K1VA,A3TSXK3FMQAD76,5
B00000K1VA,A1AP5OAN34R9R8,5
B00000K1VA,A2QH8O7LTM7IZD,5
B00000K1VA,A1F7ITEVI1J70R,1
B00000K1VA,A333GBYHWYKBZ9,5
B00000K1VA,A2LJ5IE66AHL46,5
B00000K1VA,A1ORUCZQN57ERG,5
B00000K1VA,A2YJ8SDZBULS9T,5
B00000K1VA,A30ARIQF47EAUE,5
B00000K1VA,A28X5UV36D0ZKD,5
B00000K1VA,A1R8N03H7NUPR6,5
B00000K1VA,A356U8NA29G1GM,5
B00000K1VA,A1KW01A422TBYD,4
B00000K1VA,A2XDRRIP4BDHVW,5
B00000K1VA,A32IL8Z9NL7MUM,4
B00000K1VA,A1P1AW6TKU9G57,5
B00000K2R4,AXW2789NONE84,5
B00000K2R4,A117UWVUEEONL3,5
B00000K2R4,A2SX203TCZ42P8,5
B00000K2R4,AWJZ01K7YYHZS,5
B00000K2R4,AEYHXBGRSGE4J,1
B00000K2R4,A1CZ30LMJPTR67,5
B00000K2R4,A1CZ186VC9X1H3,5
B00000K2R4,A2JSDCV2PV8MTU,5
B00000K2R4,A1AASCRY5CBTEP,1
B00000K2R6,A3MUW5IQR8JR2K,3
B00000K1VA,A3B62NGBAMRGG6,5
B00000K1VA,A2RXBI0218201Z,5
B00000K1VA,AH5OGQP0S9KSU,5
B00000K1VA,ATU2MT8206Y6V,5
B00000K1VA,A288VFUDP0IU4L,5
B00000K1VA,A2J6D6D0NB1G44,3
B00000K1VA,A28E7D5FO4WBAK,4
B00000K1VA,A3KVCULINQA8OU,5
B00000K1VA,A3RPZX0NMMJJQQ,5
B00000K1VA,AMP7TQRWAIE84,3
B00000K1VA,A1I9Z7BQW5ZD0S,5
B00000K1VA,A2GW1DBM406VU1,5
B00000K1VA,A3CONZNF9HFUY1,5
B00000K1VA,A2582KMXLK2P06,5
B00000K1VA,A2POMFLO02MB8O,4
B00000K1VA,A7EFNIWD0HGFD,4
B00000K1VA,AY3Y9ROK6LRPI,3
B00000K1VA,A5O4A980P84WN,4
B00000K1VA,A1FHJ4ZEJYT1KE,4
B00000K1VA,AQAYN1P699QMH,5
B00000K2R4,A3I2JBXCBR1Q4U,5
B00000K2R4,A1KB25HRSTGNKP,2
B00000K2R4,A3KXQ4MDN5Z5FZ,5
B00000K2R4,AXEYIXOIOOC31,5
B00000K2R4,AGNEY7H5OW9KS,5
B00000K2R4,A3CQL1183THHWB,5
B00000K2R4,A3KL3A09EDKGC8,5
B00000K2R4,A1P1QJZYE5OZVJ,5
B00000K2R4,AU54AUT75ZMST,5
B00000K2R4,A2ADWI0KKMSFWI,5
B00000K2R6,A2CCXBNBO0H46U,5
B00000K2R6,ALU3IIG50UNVI,5
B00000K2R6,AQA5PF3WQ2V3R,5
B00000K2R6,A3DA8LUY4YGVYU,1
B00000K2R6,AFWV4O6PNGNTP,5
B00000K2R6,AWNI9P0EK0Q3Q,1
B00000K2R6,APRGS50TXUKE8,5
B00000K2R6,A26UPZ6EO48TCC,4
B00000K2R6,A1ZWOZV17ANCE4,5
B00000K2R6,A3E4YBD5UD4AXB,5
B00000K1VA,A1345BMO5TRE3B,5
B00000K1VA,ACLEMN85CPFHG,5
B00000K1VA,A2GZ7J2CK5X160,4
B00000K1VA,A1CDFAQWMKOXAD,4
B00000K1VA,AKFE1P1ZDBPXU,4
B00000K1VA,A1NMEHU3BMKBR8,5
B00000K1VA,A3NI36CT2O3OTV,2
B00000K1VA,A1JHJ48J9EZNMH,5
B00000K1VA,A3MSGHZPV3LXIA,5
B00000K2R4,A378L1QQ7NOPE9,5
B00000K2R4,A1XOYXZG9VZZAE,5
B00000K2R4,A1YX7Y1TURLT30,5
B00000K2R4,A2WJVZI870E361,5
B00000K2R4,A1HQM3XJHQ6XTW,5
B00000K2R4,A2WXBYRDBR3SEY,5
B00000K2R4,A2YRK2XNXALLKQ,5
B00000K2R4,A1J2V9VZXZ2YIH,4
B00000K2R4,A3UKD3N8Z9ACQX,2
B00000K2R4,A2WCFRBQS97OVA,5
B00000K2R6,AJR2XDRR41SST,5
B00000K2R6,A188YE1TCMIZ0,4
B00000K2R6,A2OAFD3UW9OJ5X,4
B00000K2R6,A2IWBP2NEY7A00,5
B00000K2R6,A2RRXYG7SG7KIN,5
B00000K2R6,ANSAM4DY715QS,5
B00000K2R6,AERF40KNXDQDI,5
B00000K2R6,A6KX36JFHFAYE,4
B00000K2R6,A1XOYXZG9VZZAE,4
B00000K2R6,A2EQAF1ND59VIL,5
B00000K1VA,A3W13VVBRY5GL7,2
B00000K1VA,A16YCLRKOU0EV3,5
B00000K1VA,A26HPKPPXNMWN,5
B00000K1VA,AKOACC54YJOLE,5
B00000K1VA,A2P5OP40OZFC13,5
B00000K1VA,A3G30A65LV95DA,5
B00000K1VA,A276CRPQD84GZY,5
B00000K1VA,A1COW0UIB5HA9J,5
B00000K1VA,AREYMJ0BWVIAE,5
B00000K1VA,A2987RLNYZAOD4,5
B00000K2R4,ALK6JAR9P2PS7,3
B00000K2R4,A18L1CVUIQRE9L,5
B00000K2R4,A1LUO9ZDG69BC4,4
B00000K2R4,A1V9PVRBO807A3,5
B00000K2R4,A3MN974RB5APN7,5
B00000K2R4,A1HVPBNDS5ONN1,5
B00000K2R4,A1T5IL5K19MISZ,5
B00000K2R4,A2G65S0LM2RJ6O,5
B00000K2R4,A14WVDQ9TWYB93,5
B00000K2R4,A1THU5N8X7GWMN,5
B00000K2R6,A2LL1AFOG9N9GV,5
B00000K2R6,A30C9L6C6U2DWV,5
B00000K2R6,A2YRK2XNXALLKQ,3
B00000K2R6,A1FGAWL442D4P6,5
B00000K2R6,A20413E2EJIGNO,5
B00000K2R6,A2MLTPKAQTU524,2
B00000K2R6,A1IGYYH62FN5EK,5
B00000K2R6,A1ARNZ7RCQ7FMK,5
B00000K2R6,AY29VG37YQN1F,5
B00000K2R6,A1I2ON6OWEAAO9,5
B00000K1VA,AZFKMKBCI92J7,5
B00000K1VA,AD7TC8VWT5NG0,1
B00000K1VA,A3QXHND9D8V91H,4
B00000K1VA,A1F48LSPPF5BDS,5
B00000K1VA,A169I83JL8QJGN,4
B00000K1VA,A2FEYL5QNQPJKT,5
B00000K1VA,A7FVX0OOEIHYZ,4
B00000K1VA,A36KSLYTKISNFJ,5
B00000K1VA,A2ZSDQUJ66NU57,5
B00000K1VA,A2GBBDNZLYC4A9,4
B00000K2R6,A1OMF0PR78R392,4
B00000K2R6,A3IBXED14SKZ8Y,5
B00000K2R6,A1F8TVCV2TK1O7,4
B00000K2R6,A2I1FDN1WPZBPB,5
B00000K2R6,AJKWF4W7QD4NS,5
B00000K2R6,AGEOX7BKAF8BB,5
B00000K2R6,AOYQR2530QCDX,5
B00000K2R6,A4HMF19QQO013,3
B00000K2R6,A2E8ON58NR2VYK,5
B00000K2R6,ASBL3CKCWDE6L,5
B00000K2R4,A18XAEDHZNNC5R,5
B00000K2R4,AGA5A0OK0FXJO,5
B00000K2R4,A2XW5KFD4T6MEJ,5
B00000K2R4,A3SP0AXQQ3U997,5
B00000K2R4,A1TKY4VD52IVC9,5
B00000K2R4,AY9LFCCYYUXOI,5
B00000K2R4,A2IGEPJJYKMOWK,5
